,a,b,c
6327,70,35,30
6328,70,35,35
6329,70,35,40
6330,70,35,45
6331,70,35,50
6332,70,35,55
6333,70,35,60
6334,70,35,65
6335,70,35,70
6336,70,35,75
6337,70,35,80
6338,70,35,85
6339,70,35,90
6340,70,35,95
6341,70,35,100
6342,70,40,0
6343,70,40,5
6344,70,40,10
6345,70,40,15
6346,70,40,20
6347,70,40,25
6348,70,40,30
6349,70,40,35
6350,70,40,40
6351,70,40,45
6352,70,40,50
6353,70,40,55
6354,70,40,60
6355,70,40,65
6356,70,40,70
6357,70,40,75
6358,70,40,80
6359,70,40,85
6360,70,40,90
6361,70,40,95
6362,70,40,100
6363,70,45,0
6364,70,45,5
6365,70,45,10
6366,70,45,15
6367,70,45,20
6368,70,45,25
6369,70,45,30
6370,70,45,35
6371,70,45,40
6372,70,45,45
6373,70,45,50
6374,70,45,55
6375,70,45,60
6376,70,45,65
6377,70,45,70
6378,70,45,75
6379,70,45,80
6380,70,45,85
6381,70,45,90
6382,70,45,95
6383,70,45,100
6384,70,50,0
6385,70,50,5
6386,70,50,10
6387,70,50,15
6388,70,50,20
6389,70,50,25
6390,70,50,30
6391,70,50,35
6392,70,50,40
6393,70,50,45
6394,70,50,50
6395,70,50,55
6396,70,50,60
6397,70,50,65
6398,70,50,70
6399,70,50,75
6400,70,50,80
6401,70,50,85
6402,70,50,90
6403,70,50,95
6404,70,50,100
6405,70,55,0
6406,70,55,5
6407,70,55,10
6408,70,55,15
6409,70,55,20
6410,70,55,25
6411,70,55,30
6412,70,55,35
6413,70,55,40
6414,70,55,45
6415,70,55,50
6416,70,55,55
6417,70,55,60
6418,70,55,65
6419,70,55,70
6420,70,55,75
6421,70,55,80
6422,70,55,85
6423,70,55,90
6424,70,55,95
6425,70,55,100
6426,70,60,0
6427,70,60,5
6428,70,60,10
6429,70,60,15
6430,70,60,20
6431,70,60,25
6432,70,60,30
6433,70,60,35
6434,70,60,40
6435,70,60,45
6436,70,60,50
6437,70,60,55
6438,70,60,60
6439,70,60,65
6440,70,60,70
6441,70,60,75
6442,70,60,80
6443,70,60,85
6444,70,60,90
6445,70,60,95
6446,70,60,100
6447,70,65,0
6448,70,65,5
6449,70,65,10
6450,70,65,15
6451,70,65,20
6452,70,65,25
6453,70,65,30
6454,70,65,35
6455,70,65,40
6456,70,65,45
6457,70,65,50
6458,70,65,55
6459,70,65,60
6460,70,65,65
6461,70,65,70
6462,70,65,75
6463,70,65,80
6464,70,65,85
6465,70,65,90
6466,70,65,95
6467,70,65,100
6468,70,70,0
6469,70,70,5
6470,70,70,10
6471,70,70,15
6472,70,70,20
6473,70,70,25
6474,70,70,30
6475,70,70,35
6476,70,70,40
6477,70,70,45
6478,70,70,50
6479,70,70,55
6480,70,70,60
6481,70,70,65
6482,70,70,70
6483,70,70,75
6484,70,70,80
6485,70,70,85
6486,70,70,90
6487,70,70,95
6488,70,70,100
6489,70,75,0
6490,70,75,5
6491,70,75,10
6492,70,75,15
6493,70,75,20
6494,70,75,25
6495,70,75,30
6496,70,75,35
6497,70,75,40
6498,70,75,45
6499,70,75,50
6500,70,75,55
6501,70,75,60
6502,70,75,65
6503,70,75,70
6504,70,75,75
6505,70,75,80
6506,70,75,85
6507,70,75,90
6508,70,75,95
6509,70,75,100
6510,70,80,0
6511,70,80,5
6512,70,80,10
6513,70,80,15
6514,70,80,20
6515,70,80,25
6516,70,80,30
6517,70,80,35
6518,70,80,40
6519,70,80,45
6520,70,80,50
6521,70,80,55
6522,70,80,60
6523,70,80,65
6524,70,80,70
6525,70,80,75
6526,70,80,80
6527,70,80,85
6528,70,80,90
6529,70,80,95
6530,70,80,100
6531,70,85,0
6532,70,85,5
6533,70,85,10
6534,70,85,15
6535,70,85,20
6536,70,85,25
6537,70,85,30
6538,70,85,35
6539,70,85,40
6540,70,85,45
6541,70,85,50
6542,70,85,55
6543,70,85,60
6544,70,85,65
6545,70,85,70
6546,70,85,75
6547,70,85,80
6548,70,85,85
6549,70,85,90
6550,70,85,95
6551,70,85,100
6552,70,90,0
6553,70,90,5
6554,70,90,10
6555,70,90,15
6556,70,90,20
6557,70,90,25
6558,70,90,30
6559,70,90,35
6560,70,90,40
6561,70,90,45
6562,70,90,50
6563,70,90,55
6564,70,90,60
6565,70,90,65
6566,70,90,70
6567,70,90,75
6568,70,90,80
6569,70,90,85
6570,70,90,90
6571,70,90,95
6572,70,90,100
6573,70,95,0
6574,70,95,5
6575,70,95,10
6576,70,95,15
6577,70,95,20
6578,70,95,25
6579,70,95,30
6580,70,95,35
6581,70,95,40
6582,70,95,45
6583,70,95,50
6584,70,95,55
6585,70,95,60
6586,70,95,65
6587,70,95,70
6588,70,95,75
6589,70,95,80
6590,70,95,85
6591,70,95,90
6592,70,95,95
6593,70,95,100
6594,70,100,0
6595,70,100,5
6596,70,100,10
6597,70,100,15
6598,70,100,20
6599,70,100,25
6600,70,100,30
6601,70,100,35
6602,70,100,40
6603,70,100,45
6604,70,100,50
6605,70,100,55
6606,70,100,60
6607,70,100,65
6608,70,100,70
6609,70,100,75
6610,70,100,80
6611,70,100,85
6612,70,100,90
6613,70,100,95
6614,70,100,100
6615,75,0,0
6616,75,0,5
6617,75,0,10
6618,75,0,15
6619,75,0,20
6620,75,0,25
6621,75,0,30
6622,75,0,35
6623,75,0,40
6624,75,0,45
6625,75,0,50
6626,75,0,55
6627,75,0,60
6628,75,0,65
6629,75,0,70
6630,75,0,75
6631,75,0,80
6632,75,0,85
6633,75,0,90
6634,75,0,95
6635,75,0,100
6636,75,5,0
6637,75,5,5
6638,75,5,10
6639,75,5,15
6640,75,5,20
6641,75,5,25
6642,75,5,30
6643,75,5,35
6644,75,5,40
6645,75,5,45
6646,75,5,50
6647,75,5,55
6648,75,5,60
6649,75,5,65
6650,75,5,70
6651,75,5,75
6652,75,5,80
6653,75,5,85
6654,75,5,90
6655,75,5,95
6656,75,5,100
6657,75,10,0
6658,75,10,5
6659,75,10,10
6660,75,10,15
6661,75,10,20
6662,75,10,25
6663,75,10,30
6664,75,10,35
6665,75,10,40
6666,75,10,45
6667,75,10,50
6668,75,10,55
6669,75,10,60
6670,75,10,65
6671,75,10,70
6672,75,10,75
6673,75,10,80
6674,75,10,85
6675,75,10,90
6676,75,10,95
6677,75,10,100
6678,75,15,0
6679,75,15,5
6680,75,15,10
6681,75,15,15
6682,75,15,20
6683,75,15,25
6684,75,15,30
6685,75,15,35
6686,75,15,40
6687,75,15,45
6688,75,15,50
6689,75,15,55
6690,75,15,60
6691,75,15,65
6692,75,15,70
6693,75,15,75
6694,75,15,80
6695,75,15,85
6696,75,15,90
6697,75,15,95
6698,75,15,100
6699,75,20,0
6700,75,20,5
6701,75,20,10
6702,75,20,15
6703,75,20,20
6704,75,20,25
6705,75,20,30
6706,75,20,35
6707,75,20,40
6708,75,20,45
6709,75,20,50
6710,75,20,55
6711,75,20,60
6712,75,20,65
6713,75,20,70
6714,75,20,75
6715,75,20,80
6716,75,20,85
6717,75,20,90
6718,75,20,95
6719,75,20,100
6720,75,25,0
6721,75,25,5
6722,75,25,10
6723,75,25,15
6724,75,25,20
6725,75,25,25
6726,75,25,30
6727,75,25,35
6728,75,25,40
6729,75,25,45
6730,75,25,50
6731,75,25,55
6732,75,25,60
6733,75,25,65
6734,75,25,70
6735,75,25,75
6736,75,25,80
6737,75,25,85
6738,75,25,90
6739,75,25,95
6740,75,25,100
6741,75,30,0
6742,75,30,5
6743,75,30,10
6744,75,30,15
6745,75,30,20
6746,75,30,25
6747,75,30,30
6748,75,30,35
6749,75,30,40
6750,75,30,45
6751,75,30,50
6752,75,30,55
6753,75,30,60
6754,75,30,65
6755,75,30,70
6756,75,30,75
6757,75,30,80
6758,75,30,85
6759,75,30,90
6760,75,30,95
6761,75,30,100
6762,75,35,0
6763,75,35,5
6764,75,35,10
6765,75,35,15
6766,75,35,20
6767,75,35,25
6768,75,35,30
6769,75,35,35
6770,75,35,40
6771,75,35,45
6772,75,35,50
6773,75,35,55
6774,75,35,60
6775,75,35,65
6776,75,35,70
6777,75,35,75
6778,75,35,80
6779,75,35,85
6780,75,35,90
6781,75,35,95
6782,75,35,100
6783,75,40,0
6784,75,40,5
6785,75,40,10
6786,75,40,15
6787,75,40,20
6788,75,40,25
6789,75,40,30
6790,75,40,35
6791,75,40,40
6792,75,40,45
6793,75,40,50
6794,75,40,55
6795,75,40,60
6796,75,40,65
6797,75,40,70
6798,75,40,75
6799,75,40,80
6800,75,40,85
6801,75,40,90
6802,75,40,95
6803,75,40,100
6804,75,45,0
6805,75,45,5
6806,75,45,10
6807,75,45,15
6808,75,45,20
6809,75,45,25
6810,75,45,30
6811,75,45,35
6812,75,45,40
6813,75,45,45
6814,75,45,50
6815,75,45,55
6816,75,45,60
6817,75,45,65
6818,75,45,70
6819,75,45,75
6820,75,45,80
6821,75,45,85
6822,75,45,90
6823,75,45,95
6824,75,45,100
6825,75,50,0
6826,75,50,5
6827,75,50,10
6828,75,50,15
6829,75,50,20
6830,75,50,25
6831,75,50,30
6832,75,50,35
6833,75,50,40
6834,75,50,45
6835,75,50,50
6836,75,50,55
6837,75,50,60
6838,75,50,65
6839,75,50,70
6840,75,50,75
6841,75,50,80
6842,75,50,85
6843,75,50,90
6844,75,50,95
6845,75,50,100
6846,75,55,0
6847,75,55,5
6848,75,55,10
6849,75,55,15
6850,75,55,20
6851,75,55,25
6852,75,55,30
6853,75,55,35
6854,75,55,40
6855,75,55,45
6856,75,55,50
6857,75,55,55
6858,75,55,60
6859,75,55,65
6860,75,55,70
6861,75,55,75
6862,75,55,80
6863,75,55,85
6864,75,55,90
6865,75,55,95
6866,75,55,100
6867,75,60,0
6868,75,60,5
6869,75,60,10
6870,75,60,15
6871,75,60,20
6872,75,60,25
6873,75,60,30
6874,75,60,35
6875,75,60,40
6876,75,60,45
6877,75,60,50
6878,75,60,55
6879,75,60,60
6880,75,60,65
6881,75,60,70
6882,75,60,75
6883,75,60,80
6884,75,60,85
6885,75,60,90
6886,75,60,95
6887,75,60,100
6888,75,65,0
6889,75,65,5
6890,75,65,10
6891,75,65,15
6892,75,65,20
6893,75,65,25
6894,75,65,30
6895,75,65,35
6896,75,65,40
6897,75,65,45
6898,75,65,50
6899,75,65,55
6900,75,65,60
6901,75,65,65
6902,75,65,70
6903,75,65,75
6904,75,65,80
6905,75,65,85
6906,75,65,90
6907,75,65,95
6908,75,65,100
6909,75,70,0
6910,75,70,5
6911,75,70,10
6912,75,70,15
6913,75,70,20
6914,75,70,25
6915,75,70,30
6916,75,70,35
6917,75,70,40
6918,75,70,45
6919,75,70,50
6920,75,70,55
6921,75,70,60
6922,75,70,65
6923,75,70,70
6924,75,70,75
6925,75,70,80
6926,75,70,85
6927,75,70,90
6928,75,70,95
6929,75,70,100
6930,75,75,0
6931,75,75,5
6932,75,75,10
6933,75,75,15
6934,75,75,20
6935,75,75,25
6936,75,75,30
6937,75,75,35
6938,75,75,40
6939,75,75,45
6940,75,75,50
6941,75,75,55
6942,75,75,60
6943,75,75,65
6944,75,75,70
6945,75,75,75
6946,75,75,80
6947,75,75,85
6948,75,75,90
6949,75,75,95
6950,75,75,100
6951,75,80,0
6952,75,80,5
6953,75,80,10
6954,75,80,15
6955,75,80,20
6956,75,80,25
6957,75,80,30
6958,75,80,35
6959,75,80,40
6960,75,80,45
6961,75,80,50
6962,75,80,55
6963,75,80,60
6964,75,80,65
6965,75,80,70
6966,75,80,75
6967,75,80,80
6968,75,80,85
6969,75,80,90
6970,75,80,95
6971,75,80,100
6972,75,85,0
6973,75,85,5
6974,75,85,10
6975,75,85,15
6976,75,85,20
6977,75,85,25
6978,75,85,30
6979,75,85,35
6980,75,85,40
6981,75,85,45
6982,75,85,50
6983,75,85,55
6984,75,85,60
6985,75,85,65
6986,75,85,70
6987,75,85,75
6988,75,85,80
6989,75,85,85
6990,75,85,90
6991,75,85,95
6992,75,85,100
6993,75,90,0
6994,75,90,5
6995,75,90,10
6996,75,90,15
6997,75,90,20
6998,75,90,25
6999,75,90,30
7000,75,90,35
7001,75,90,40
7002,75,90,45
7003,75,90,50
7004,75,90,55
7005,75,90,60
7006,75,90,65
7007,75,90,70
7008,75,90,75
7009,75,90,80
7010,75,90,85
7011,75,90,90
7012,75,90,95
7013,75,90,100
7014,75,95,0
7015,75,95,5
7016,75,95,10
7017,75,95,15
7018,75,95,20
7019,75,95,25
7020,75,95,30
7021,75,95,35
7022,75,95,40
7023,75,95,45
7024,75,95,50
7025,75,95,55
7026,75,95,60
7027,75,95,65
7028,75,95,70
7029,75,95,75
7030,75,95,80
7031,75,95,85
7032,75,95,90
7033,75,95,95
7034,75,95,100
7035,75,100,0
7036,75,100,5
7037,75,100,10
7038,75,100,15
7039,75,100,20
7040,75,100,25
7041,75,100,30
7042,75,100,35
7043,75,100,40
7044,75,100,45
7045,75,100,50
7046,75,100,55
7047,75,100,60
7048,75,100,65
7049,75,100,70
7050,75,100,75
7051,75,100,80
7052,75,100,85
7053,75,100,90
7054,75,100,95
7055,75,100,100
7056,80,0,0
7057,80,0,5
7058,80,0,10
7059,80,0,15
7060,80,0,20
7061,80,0,25
7062,80,0,30
7063,80,0,35
7064,80,0,40
7065,80,0,45
7066,80,0,50
7067,80,0,55
7068,80,0,60
7069,80,0,65
7070,80,0,70
7071,80,0,75
7072,80,0,80
7073,80,0,85
7074,80,0,90
7075,80,0,95
7076,80,0,100
7077,80,5,0
7078,80,5,5
7079,80,5,10
7080,80,5,15
7081,80,5,20
7082,80,5,25
7083,80,5,30
7084,80,5,35
7085,80,5,40
7086,80,5,45
7087,80,5,50
7088,80,5,55
7089,80,5,60
7090,80,5,65
7091,80,5,70
7092,80,5,75
7093,80,5,80
7094,80,5,85
7095,80,5,90
7096,80,5,95
7097,80,5,100
7098,80,10,0
7099,80,10,5
7100,80,10,10
7101,80,10,15
7102,80,10,20
7103,80,10,25
7104,80,10,30
7105,80,10,35
7106,80,10,40
7107,80,10,45
7108,80,10,50
7109,80,10,55
7110,80,10,60
7111,80,10,65
7112,80,10,70
7113,80,10,75
7114,80,10,80
7115,80,10,85
7116,80,10,90
7117,80,10,95
7118,80,10,100
7119,80,15,0
7120,80,15,5
7121,80,15,10
7122,80,15,15
7123,80,15,20
7124,80,15,25
7125,80,15,30
7126,80,15,35
7127,80,15,40
7128,80,15,45
7129,80,15,50
7130,80,15,55
7131,80,15,60
7132,80,15,65
7133,80,15,70
7134,80,15,75
7135,80,15,80
7136,80,15,85
7137,80,15,90
7138,80,15,95
7139,80,15,100
7140,80,20,0
7141,80,20,5
7142,80,20,10
7143,80,20,15
7144,80,20,20
7145,80,20,25
7146,80,20,30
7147,80,20,35
7148,80,20,40
7149,80,20,45
7150,80,20,50
7151,80,20,55
7152,80,20,60
7153,80,20,65
7154,80,20,70
7155,80,20,75
7156,80,20,80
7157,80,20,85
7158,80,20,90
7159,80,20,95
7160,80,20,100
7161,80,25,0
7162,80,25,5
7163,80,25,10
7164,80,25,15
7165,80,25,20
7166,80,25,25
7167,80,25,30
7168,80,25,35
7169,80,25,40
7170,80,25,45
7171,80,25,50
7172,80,25,55
7173,80,25,60
7174,80,25,65
7175,80,25,70
7176,80,25,75
7177,80,25,80
7178,80,25,85
7179,80,25,90
7180,80,25,95
7181,80,25,100
7182,80,30,0
7183,80,30,5
7184,80,30,10
7185,80,30,15
7186,80,30,20
7187,80,30,25
7188,80,30,30
7189,80,30,35
7190,80,30,40
7191,80,30,45
7192,80,30,50
7193,80,30,55
7194,80,30,60
7195,80,30,65
7196,80,30,70
7197,80,30,75
7198,80,30,80
7199,80,30,85
7200,80,30,90
7201,80,30,95
7202,80,30,100
7203,80,35,0
7204,80,35,5
7205,80,35,10
7206,80,35,15
7207,80,35,20
7208,80,35,25
7209,80,35,30
7210,80,35,35
7211,80,35,40
7212,80,35,45
7213,80,35,50
7214,80,35,55
7215,80,35,60
7216,80,35,65
7217,80,35,70
7218,80,35,75
7219,80,35,80
7220,80,35,85
7221,80,35,90
7222,80,35,95
7223,80,35,100
7224,80,40,0
7225,80,40,5
7226,80,40,10
7227,80,40,15
7228,80,40,20
7229,80,40,25
7230,80,40,30
7231,80,40,35
7232,80,40,40
7233,80,40,45
7234,80,40,50
7235,80,40,55
7236,80,40,60
7237,80,40,65
7238,80,40,70
7239,80,40,75
7240,80,40,80
7241,80,40,85
7242,80,40,90
7243,80,40,95
7244,80,40,100
7245,80,45,0
7246,80,45,5
7247,80,45,10
7248,80,45,15
7249,80,45,20
7250,80,45,25
7251,80,45,30
7252,80,45,35
7253,80,45,40
7254,80,45,45
7255,80,45,50
7256,80,45,55
7257,80,45,60
7258,80,45,65
7259,80,45,70
7260,80,45,75
7261,80,45,80
7262,80,45,85
7263,80,45,90
7264,80,45,95
7265,80,45,100
7266,80,50,0
7267,80,50,5
7268,80,50,10
7269,80,50,15
7270,80,50,20
7271,80,50,25
7272,80,50,30
7273,80,50,35
7274,80,50,40
7275,80,50,45
7276,80,50,50
7277,80,50,55
7278,80,50,60
7279,80,50,65
7280,80,50,70
7281,80,50,75
7282,80,50,80
7283,80,50,85
7284,80,50,90
7285,80,50,95
7286,80,50,100
7287,80,55,0
7288,80,55,5
7289,80,55,10
7290,80,55,15
7291,80,55,20
7292,80,55,25
7293,80,55,30
7294,80,55,35
7295,80,55,40
7296,80,55,45
7297,80,55,50
7298,80,55,55
7299,80,55,60
7300,80,55,65
7301,80,55,70
7302,80,55,75
7303,80,55,80
7304,80,55,85
7305,80,55,90
7306,80,55,95
7307,80,55,100
7308,80,60,0
7309,80,60,5
7310,80,60,10
7311,80,60,15
7312,80,60,20
7313,80,60,25
7314,80,60,30
7315,80,60,35
7316,80,60,40
7317,80,60,45
7318,80,60,50
7319,80,60,55
7320,80,60,60
7321,80,60,65
7322,80,60,70
7323,80,60,75
7324,80,60,80
7325,80,60,85
7326,80,60,90
7327,80,60,95
7328,80,60,100
7329,80,65,0
7330,80,65,5
7331,80,65,10
7332,80,65,15
7333,80,65,20
7334,80,65,25
7335,80,65,30
7336,80,65,35
7337,80,65,40
7338,80,65,45
7339,80,65,50
7340,80,65,55
7341,80,65,60
7342,80,65,65
7343,80,65,70
7344,80,65,75
7345,80,65,80
7346,80,65,85
7347,80,65,90
7348,80,65,95
7349,80,65,100
7350,80,70,0
7351,80,70,5
7352,80,70,10
7353,80,70,15
7354,80,70,20
7355,80,70,25
7356,80,70,30
7357,80,70,35
7358,80,70,40
7359,80,70,45
7360,80,70,50
7361,80,70,55
7362,80,70,60
7363,80,70,65
7364,80,70,70
7365,80,70,75
7366,80,70,80
7367,80,70,85
7368,80,70,90
7369,80,70,95
7370,80,70,100
7371,80,75,0
7372,80,75,5
7373,80,75,10
7374,80,75,15
7375,80,75,20
7376,80,75,25
7377,80,75,30
7378,80,75,35
7379,80,75,40
7380,80,75,45
7381,80,75,50
7382,80,75,55
7383,80,75,60
7384,80,75,65
7385,80,75,70
7386,80,75,75
7387,80,75,80
7388,80,75,85
7389,80,75,90
7390,80,75,95
7391,80,75,100
7392,80,80,0
7393,80,80,5
7394,80,80,10
7395,80,80,15
7396,80,80,20
7397,80,80,25
7398,80,80,30
7399,80,80,35
7400,80,80,40
7401,80,80,45
7402,80,80,50
7403,80,80,55
7404,80,80,60
7405,80,80,65
7406,80,80,70
7407,80,80,75
7408,80,80,80
7409,80,80,85
7410,80,80,90
7411,80,80,95
7412,80,80,100
7413,80,85,0
7414,80,85,5
7415,80,85,10
7416,80,85,15
7417,80,85,20
7418,80,85,25
7419,80,85,30
7420,80,85,35
7421,80,85,40
7422,80,85,45
7423,80,85,50
7424,80,85,55
7425,80,85,60
7426,80,85,65
7427,80,85,70
7428,80,85,75
7429,80,85,80
7430,80,85,85
7431,80,85,90
7432,80,85,95
7433,80,85,100
7434,80,90,0
7435,80,90,5
7436,80,90,10
7437,80,90,15
7438,80,90,20
7439,80,90,25
7440,80,90,30
7441,80,90,35
7442,80,90,40
7443,80,90,45
7444,80,90,50
7445,80,90,55
7446,80,90,60
7447,80,90,65
7448,80,90,70
7449,80,90,75
7450,80,90,80
7451,80,90,85
7452,80,90,90
7453,80,90,95
7454,80,90,100
7455,80,95,0
7456,80,95,5
7457,80,95,10
7458,80,95,15
7459,80,95,20
7460,80,95,25
7461,80,95,30
7462,80,95,35
7463,80,95,40
7464,80,95,45
7465,80,95,50
7466,80,95,55
7467,80,95,60
7468,80,95,65
7469,80,95,70
7470,80,95,75
7471,80,95,80
7472,80,95,85
7473,80,95,90
7474,80,95,95
7475,80,95,100
7476,80,100,0
7477,80,100,5
7478,80,100,10
7479,80,100,15
7480,80,100,20
7481,80,100,25
7482,80,100,30
7483,80,100,35
7484,80,100,40
7485,80,100,45
7486,80,100,50
7487,80,100,55
7488,80,100,60
7489,80,100,65
7490,80,100,70
7491,80,100,75
7492,80,100,80
7493,80,100,85
7494,80,100,90
7495,80,100,95
7496,80,100,100
7497,85,0,0
7498,85,0,5
7499,85,0,10
7500,85,0,15
7501,85,0,20
7502,85,0,25
7503,85,0,30
7504,85,0,35
7505,85,0,40
7506,85,0,45
7507,85,0,50
7508,85,0,55
7509,85,0,60
7510,85,0,65
7511,85,0,70
7512,85,0,75
7513,85,0,80
7514,85,0,85
7515,85,0,90
7516,85,0,95
7517,85,0,100
7518,85,5,0
7519,85,5,5
7520,85,5,10
7521,85,5,15
7522,85,5,20
7523,85,5,25
7524,85,5,30
7525,85,5,35
7526,85,5,40
7527,85,5,45
7528,85,5,50
7529,85,5,55
7530,85,5,60
7531,85,5,65
7532,85,5,70
7533,85,5,75
7534,85,5,80
7535,85,5,85
7536,85,5,90
7537,85,5,95
7538,85,5,100
7539,85,10,0
7540,85,10,5
7541,85,10,10
7542,85,10,15
7543,85,10,20
7544,85,10,25
7545,85,10,30
7546,85,10,35
7547,85,10,40
7548,85,10,45
7549,85,10,50
7550,85,10,55
7551,85,10,60
7552,85,10,65
7553,85,10,70
7554,85,10,75
7555,85,10,80
7556,85,10,85
7557,85,10,90
7558,85,10,95
7559,85,10,100
7560,85,15,0
7561,85,15,5
7562,85,15,10
7563,85,15,15
7564,85,15,20
7565,85,15,25
7566,85,15,30
7567,85,15,35
7568,85,15,40
7569,85,15,45
7570,85,15,50
7571,85,15,55
7572,85,15,60
7573,85,15,65
7574,85,15,70
7575,85,15,75
7576,85,15,80
7577,85,15,85
7578,85,15,90
7579,85,15,95
7580,85,15,100
7581,85,20,0
7582,85,20,5
7583,85,20,10
7584,85,20,15
7585,85,20,20
7586,85,20,25
7587,85,20,30
7588,85,20,35
7589,85,20,40
7590,85,20,45
7591,85,20,50
7592,85,20,55
7593,85,20,60
7594,85,20,65
7595,85,20,70
7596,85,20,75
7597,85,20,80
7598,85,20,85
7599,85,20,90
7600,85,20,95
7601,85,20,100
7602,85,25,0
7603,85,25,5
7604,85,25,10
7605,85,25,15
7606,85,25,20
7607,85,25,25
7608,85,25,30
7609,85,25,35
7610,85,25,40
7611,85,25,45
7612,85,25,50
7613,85,25,55
7614,85,25,60
7615,85,25,65
7616,85,25,70
7617,85,25,75
7618,85,25,80
7619,85,25,85
7620,85,25,90
7621,85,25,95
7622,85,25,100
7623,85,30,0
7624,85,30,5
7625,85,30,10
7626,85,30,15
7627,85,30,20
7628,85,30,25
7629,85,30,30
7630,85,30,35
7631,85,30,40
7632,85,30,45
7633,85,30,50
7634,85,30,55
7635,85,30,60
7636,85,30,65
7637,85,30,70
7638,85,30,75
7639,85,30,80
7640,85,30,85
7641,85,30,90
7642,85,30,95
7643,85,30,100
7644,85,35,0
7645,85,35,5
7646,85,35,10
7647,85,35,15
7648,85,35,20
7649,85,35,25
7650,85,35,30
7651,85,35,35
7652,85,35,40
7653,85,35,45
7654,85,35,50
7655,85,35,55
7656,85,35,60
7657,85,35,65
7658,85,35,70
7659,85,35,75
7660,85,35,80
7661,85,35,85
7662,85,35,90
7663,85,35,95
7664,85,35,100
7665,85,40,0
7666,85,40,5
7667,85,40,10
7668,85,40,15
7669,85,40,20
7670,85,40,25
7671,85,40,30
7672,85,40,35
7673,85,40,40
7674,85,40,45
7675,85,40,50
7676,85,40,55
7677,85,40,60
7678,85,40,65
7679,85,40,70
7680,85,40,75
7681,85,40,80
7682,85,40,85
7683,85,40,90
7684,85,40,95
7685,85,40,100
7686,85,45,0
7687,85,45,5
7688,85,45,10
7689,85,45,15
7690,85,45,20
7691,85,45,25
7692,85,45,30
7693,85,45,35
7694,85,45,40
7695,85,45,45
7696,85,45,50
7697,85,45,55
7698,85,45,60
7699,85,45,65
7700,85,45,70
7701,85,45,75
7702,85,45,80
7703,85,45,85
7704,85,45,90
7705,85,45,95
7706,85,45,100
7707,85,50,0
7708,85,50,5
7709,85,50,10
7710,85,50,15
7711,85,50,20
7712,85,50,25
7713,85,50,30
7714,85,50,35
7715,85,50,40
7716,85,50,45
7717,85,50,50
7718,85,50,55
7719,85,50,60
7720,85,50,65
7721,85,50,70
7722,85,50,75
7723,85,50,80
7724,85,50,85
7725,85,50,90
7726,85,50,95
7727,85,50,100
7728,85,55,0
7729,85,55,5
7730,85,55,10
7731,85,55,15
7732,85,55,20
7733,85,55,25
7734,85,55,30
7735,85,55,35
7736,85,55,40
7737,85,55,45
7738,85,55,50
7739,85,55,55
7740,85,55,60
7741,85,55,65
7742,85,55,70
7743,85,55,75
7744,85,55,80
7745,85,55,85
7746,85,55,90
7747,85,55,95
7748,85,55,100
7749,85,60,0
7750,85,60,5
7751,85,60,10
7752,85,60,15
7753,85,60,20
7754,85,60,25
7755,85,60,30
7756,85,60,35
7757,85,60,40
7758,85,60,45
7759,85,60,50
7760,85,60,55
7761,85,60,60
7762,85,60,65
7763,85,60,70
7764,85,60,75
7765,85,60,80
7766,85,60,85
7767,85,60,90
7768,85,60,95
7769,85,60,100
7770,85,65,0
7771,85,65,5
7772,85,65,10
7773,85,65,15
7774,85,65,20
7775,85,65,25
7776,85,65,30
7777,85,65,35
7778,85,65,40
7779,85,65,45
7780,85,65,50
7781,85,65,55
7782,85,65,60
7783,85,65,65
7784,85,65,70
7785,85,65,75
7786,85,65,80
7787,85,65,85
7788,85,65,90
7789,85,65,95
7790,85,65,100
7791,85,70,0
7792,85,70,5
7793,85,70,10
7794,85,70,15
7795,85,70,20
7796,85,70,25
7797,85,70,30
7798,85,70,35
7799,85,70,40
7800,85,70,45
7801,85,70,50
7802,85,70,55
7803,85,70,60
7804,85,70,65
7805,85,70,70
7806,85,70,75
7807,85,70,80
7808,85,70,85
7809,85,70,90
7810,85,70,95
7811,85,70,100
7812,85,75,0
7813,85,75,5
7814,85,75,10
7815,85,75,15
7816,85,75,20
7817,85,75,25
7818,85,75,30
7819,85,75,35
7820,85,75,40
7821,85,75,45
7822,85,75,50
7823,85,75,55
7824,85,75,60
7825,85,75,65
7826,85,75,70
7827,85,75,75
7828,85,75,80
7829,85,75,85
7830,85,75,90
7831,85,75,95
7832,85,75,100
7833,85,80,0
7834,85,80,5
7835,85,80,10
7836,85,80,15
7837,85,80,20
7838,85,80,25
7839,85,80,30
7840,85,80,35
7841,85,80,40
7842,85,80,45
7843,85,80,50
7844,85,80,55
7845,85,80,60
7846,85,80,65
7847,85,80,70
7848,85,80,75
7849,85,80,80
7850,85,80,85
7851,85,80,90
7852,85,80,95
7853,85,80,100
7854,85,85,0
7855,85,85,5
7856,85,85,10
7857,85,85,15
7858,85,85,20
7859,85,85,25
7860,85,85,30
7861,85,85,35
7862,85,85,40
7863,85,85,45
7864,85,85,50
7865,85,85,55
7866,85,85,60
7867,85,85,65
7868,85,85,70
7869,85,85,75
7870,85,85,80
7871,85,85,85
7872,85,85,90
7873,85,85,95
7874,85,85,100
7875,85,90,0
7876,85,90,5
7877,85,90,10
7878,85,90,15
7879,85,90,20
7880,85,90,25
